Time_UTC_Chile,Los_Tilos,San_Antonio_de_Naltahua,San_Pedro_de_Melipilla,Carmen_Rosa
09/12/18,4.2,2.6,2.2,12.9
09/13/18,2.2,1.4,0,11.38
09/14/18,0,0,0,9.12
09/15/18,0,0,0,9.81
09/16/18,1.5,0.7,0.4,10.97
09/17/18,2.8,2,1.9,12.26
09/18/18,1.1,1.3,0.7,12.19
09/19/18,0,0,0,9.39
09/20/18,2.2,4.6,4.7,11.99
09/21/18,6,6.1,5.3,15.12
09/22/18,2.6,3.1,3.8,13.08
09/23/18,4.7,4.9,3.7,15.02
09/24/18,2.6,3.2,2.8,12.34
09/25/18,2.4,3.8,2,12.7
09/26/18,4.4,4.5,4.1,13.84
09/27/18,2.8,2.1,3.3,13.35
09/28/18,2.9,3,1.9,12.72
09/29/18,2.7,4.5,4.8,13.37
09/30/18,1.1,3,3.1,11.57
10/01/18,1.4,1.4,1.3,11.84
10/02/18,2.5,2.7,1.8,11.58
10/03/18,3.7,5.3,4,14.47
10/04/18,5.7,5.1,2,14.9
10/05/18,5,4.2,2.6,10.35
10/06/18,5.2,4.9,4.8,14.19
10/07/18,2.1,1.2,2.4,10.89
10/08/18,3.4,3.4,2.6,12.61
10/09/18,2.9,3.4,3.4,13.29
10/10/18,1.6,2,0.9,12.1
10/11/18,3.9,4.3,2,13.25
10/12/18,1.2,1.8,0.6,11.15
10/13/18,3.2,3.7,3.1,12.34
10/14/18,2.8,3,1.9,13.19
10/15/18,3.5,2,0.8,12.88
10/16/18,0,1.2,3.4,11
10/17/18,1.4,2.6,3.5,12.51
10/18/18,3.1,3.4,2.8,13.89
10/19/18,4.1,3.4,2,14.06
10/20/18,3.6,3.9,2.8,13.6
10/21/18,4.9,4.7,5.2,15.24
10/22/18,7,6.7,5.9,16.95
10/23/18,5.3,4,2,13.81
10/24/18,5.9,6.1,4.9,15.8
10/25/18,6.1,6.8,6.4,16.58
10/26/18,6.6,6.9,6.6,16.95
10/27/18,7.9,10.2,10,18.78
10/28/18,7.5,8.5,7.4,17.51
10/29/18,7.1,6.9,6.8,16.55
10/30/18,7.2,8.8,8.1,16.95
10/31/18,7.8,8.2,6.2,17.84
11/01/18,3,4.3,4.4,13.8
11/02/18,5.7,5.8,3.6,15.89
11/03/18,5.9,5.4,4,15.59
11/04/18,6.1,5.5,4.6,15.51
11/05/18,7.2,8.1,7.9,17.98
11/06/18,10,10.7,10.8,20.77
11/07/18,11.4,11.4,9.3,21.2
11/08/18,10.4,9.7,8,20.25
11/09/18,8.1,7.9,4.9,17.81
11/10/18,4.6,5,6.6,16.19
11/11/18,6.5,8.7,6.9,17.58
11/12/18,4.1,6.5,5.8,15.53
11/13/18,3.6,5.4,4.4,13.95
11/14/18,6.2,7,7.6,16.54
11/15/18,9.1,9,8.2,19.18
11/16/18,8,7.6,6.2,18.51
11/17/18,6.7,6.4,6.5,17.13
11/18/18,9.5,10,9.7,19.19
11/19/18,11.8,10.4,11.3,20.79
11/20/18,10.8,10.1,9.2,20.94
11/21/18,9.7,8.5,8,19.05
11/22/18,10.5,9.6,9.6,19.75
11/23/18,12.6,11.7,10.1,21.15
11/24/18,11.4,10.5,10.2,20.7
11/25/18,11.3,10,10.4,20.86
11/26/18,8.7,8.1,7.8,18.76
11/27/18,9.6,8.4,8.7,19.08
11/28/18,8.3,6.4,4.7,17.04
11/29/18,7.9,7.9,6.7,16.13
11/30/18,8,7.8,8.4,18.15
12/01/18,9.7,9.3,7.6,19.6
12/02/18,10,9.4,8,18.05
12/03/18,7.5,6.6,5.9,16.47
12/04/18,5.2,8.1,8.3,15.2
12/05/18,9.4,9.6,10.3,18.75
12/06/18,10.1,9.3,8,19.38
12/07/18,7.2,7.1,5.2,17
12/08/18,8.2,9.2,7.4,17.18
12/09/18,9.3,9.6,8.7,19.05
12/10/18,8.7,8.5,8,18.49
12/11/18,9.2,9.2,9.4,18.88
12/12/18,10.6,9.9,9.5,19.68
12/13/18,5.1,5.5,4.4,15.71
12/14/18,6.7,6.4,7.2,16.54
12/15/18,8.9,8.3,7.9,19.05
12/16/18,10.3,9.1,8.8,20
12/17/18,10.1,8.8,8.2,19.68
12/18/18,11.1,9.2,6.9,19.55
12/19/18,9.8,9.4,7,20.07
12/20/18,8.9,8.5,7.7,19.55
12/21/18,10.3,9,7.8,19.11
12/22/18,8.8,8.1,7.1,17.09
12/23/18,11.1,10.9,9.1,19.26
12/24/18,11.7,9.5,7.9,20.37
12/25/18,11,10.5,9.7,19.35
12/26/18,10.3,9.1,10,18.39
12/27/18,10.2,8.7,8.8,19.34
12/28/18,10.3,8.5,8.6,19.47
12/29/18,8.8,7.6,7.6,18.51
12/30/18,11.1,8.9,9.5,19.46
12/31/18,10.8,9.4,8.9,20.14
01/01/19,10.7,10.1,10.4,20.86
01/02/19,13.3,11.6,12.2,21.81
01/03/19,11.5,11,13.3,22.12
01/04/19,10.9,8.4,5.7,19.66
01/05/19,9.5,9.2,8.7,17.71
01/06/19,8.1,8,7.8,18.36
01/07/19,8.4,7.3,6.9,17.78
01/08/19,7.1,9.5,7.7,17.88
01/09/19,6.8,7.9,8,16.48
01/10/19,8.4,8.2,7.8,18.05
01/11/19,7.9,7.1,5.4,17.71
01/12/19,8.4,7,5.9,17.47
01/13/19,9,8.6,9.2,17.23
01/14/19,9.3,8.9,8.6,18.2
01/15/19,10.6,10,9.4,19.74
01/16/19,9.6,9.1,9.1,19.03
01/17/19,9.9,9.5,8.8,18.99
01/18/19,12,9.7,8.6,20.62
01/19/19,9.8,9.2,9.2,18.3
01/20/19,11,8.9,9.2,18.33
01/21/19,13,10.6,9.7,21.23
01/22/19,11.3,9.3,8.2,20.22
01/23/19,11.1,7.8,6.1,19.6
01/24/19,11.8,9.8,7.5,19.19
01/25/19,13.3,11.2,10.3,20.89
01/26/19,16.2,14,13.6,23.65
01/27/19,13.4,10.6,8.4,21.03
01/28/19,12.8,10.2,8.6,20.53
01/29/19,9.7,7.7,6.2,18.34
01/30/19,12.1,10.7,9.8,20.57
01/31/19,13.4,12.4,10.8,21.71
02/01/19,12.5,10.7,7.5,20.99
02/02/19,12.4,10.5,9.1,20.63
02/03/19,13,10.2,9.4,20.57
02/04/19,13.1,9.5,8.4,19.56
02/05/19,13.3,9,8.8,19.65
02/06/19,12.5,8.7,6.8,19.76
02/07/19,12.4,10.1,9.2,19.68
02/08/19,11.8,11.2,11,20.25
02/09/19,12.1,10.2,7.8,19.5
02/10/19,10.5,9.7,8.6,19.5
02/11/19,8.9,9.1,9.1,18.12
02/12/19,10.9,8.4,7.1,16.02
02/13/19,9.6,8.5,8.4,#N/A
02/14/19,12.5,11.6,12.8,#N/A
02/15/19,11.1,9,7.9,18.64
02/16/19,9.8,9,8.2,18.07
02/17/19,11,9.6,7.9,18.95
02/18/19,11.5,8.7,8.2,18.66
02/19/19,11.8,12,11.4,19.6
02/20/19,10.7,9.9,9.4,18.46
02/21/19,9.6,9.9,10,18.45
02/22/19,10.8,11.4,12,20.26
02/23/19,13.4,11.2,12.4,21.04
02/24/19,10.8,10.1,10.1,19.9
02/25/19,9.6,8,7.2,17.94
02/26/19,9.9,8.6,7.8,18.19
02/27/19,9.9,8.8,7.1,18.69
02/28/19,9.2,6.3,6.5,16.47
03/01/19,10.5,9.8,8.8,18.19
03/02/19,10.6,7.7,5.8,18.08
03/03/19,8.8,7.7,6.3,16.82
03/04/19,9.2,9.4,8.2,18.15
03/05/19,10.2,9.5,9.5,19.04
03/06/19,10.2,9.2,9.4,18.91
03/07/19,8.6,8,8,17.93
03/08/19,7.2,6.1,5.6,16.57
03/09/19,9,7.6,8.7,16.54
03/10/19,7.8,8.2,9.3,17.25
03/11/19,8.5,8.4,8.2,17.71
03/12/19,11,10.4,9.9,18.88
03/13/19,8.6,8,8.5,17.28
03/14/19,9.2,7.6,6.7,17.03
03/15/19,8.3,6.7,6.9,16.3
03/16/19,6.8,6.6,6.2,14.98
03/17/19,6.8,8,9.8,16.34
03/18/19,6.5,7.6,7.5,16.85
03/19/19,7.2,6.3,8.2,15.55
03/20/19,5.8,5.2,5.2,15.17
03/21/19,7.7,7.2,7.3,16.9
03/22/19,9.3,8.3,8.8,17.56
03/23/19,8.7,8.3,8.5,17.98
03/24/19,9.2,8.1,7.3,17.29
03/25/19,7.6,5.3,4.4,15.18
03/26/19,7.3,5.4,4.7,14.29
03/27/19,6.5,5,3.7,13.4
03/28/19,8.4,7.6,7.8,14.89
03/29/19,6.3,6.6,6.5,14.85
03/30/19,4.6,1.3,1,13.1
03/31/19,7.2,6.2,5.6,14.72
04/01/19,7.4,6.8,7.7,15.56
04/02/19,8.8,7.5,5.9,16.42
04/03/19,4.5,3.5,5.3,13.12
04/04/19,7.6,8,7.7,16.2
04/05/19,8.8,9.1,8.6,17.48
04/06/19,9.6,9.1,8.5,17.74
04/07/19,10.4,9.3,7.8,17.55
04/08/19,6,4.5,5.6,13.94
04/09/19,2.3,0.9,3.9,11.8
04/10/19,5.9,6.4,5.5,15.98
04/11/19,4.6,2.3,2.9,12.47
04/12/19,1.8,2.6,2.5,11.45
04/13/19,0,0.1,3.6,11.1
04/14/19,1.2,2.1,4,11.06
04/15/19,6.4,6,5.8,14.46
04/16/19,7.4,5.9,5.8,14.74
04/17/19,7.1,5.6,5.4,14.94
04/18/19,3.3,1.6,3.6,11.92
04/19/19,2.2,2.6,4.1,12.28
04/20/19,2.9,3.6,3,13.89
04/21/19,1.9,1.5,1.4,10.96
04/22/19,2,2.4,2.9,11.46
04/23/19,1.8,0.4,0.2,10.74
04/24/19,1.2,1.7,1,11.25
04/25/19,3.1,3.8,4,12.94
04/26/19,3.6,2.8,3.1,12.22
04/27/19,5.5,3.6,4.6,13.16
04/28/19,5.9,4.5,4.8,13.91
04/29/19,7.9,6.1,7.1,14.94
04/30/19,3.5,3.1,3.7,13.27
05/01/19,3.6,4.6,5,12.02
05/02/19,6.2,6.2,8.6,14.55
05/03/19,4.8,6.6,5.6,14.52
05/04/19,4.1,5.4,5,13.69
05/05/19,3.3,3.9,5.6,12.74
05/06/19,5.6,5.3,4.8,13.47
05/07/19,3.5,0.7,0,11.97
05/08/19,0,0,0,9.44
05/09/19,1.1,1.3,1.5,10.83
05/10/19,0,0.3,0.5,6.85
05/11/19,0,0,0.3,11.67
05/12/19,1.8,1.8,2.3,10.2
05/13/19,5.4,4.9,4.9,12.31
05/14/19,5.8,2.6,4.8,11.84
05/15/19,3.9,0,0.5,9.44
05/16/19,0,0,1.1,8.98
05/17/19,0.9,0.5,0.9,9.66
05/18/19,1.1,1.7,1.7,11.74
05/19/19,0,0,0,6.94
05/20/19,0,0,0,7.08
05/21/19,0,0,0,6
05/22/19,0,0,0,5.83
05/23/19,0.5,0,0,7.13
05/24/19,0.8,0,0,7.81
05/25/19,0.6,1.5,1.9,9.98
05/26/19,0,1.1,2,9.56
05/27/19,0,0,0,8.58
05/28/19,0.6,1.2,1.7,9.51
05/29/19,3.3,4.5,2.1,12.64
05/30/19,1.5,2.6,2.8,10.55
05/31/19,1.4,1.9,3.6,10.58
06/01/19,0,0,0.9,7.88
06/02/19,1.3,1.8,2.9,8.79
06/03/19,2.3,0.5,1,9.23
06/04/19,2.6,2,2.1,9.81
06/05/19,1.7,2,3.1,9.78
06/06/19,0.7,1.3,0.9,12.26
06/07/19,0,0,0,7.28
06/08/19,0,0,0,7.08
06/09/19,0.5,0,0,7.62
06/10/19,1,1.3,1.8,9.08
06/11/19,0,0.4,0,8.54
06/12/19,0,0,2.6,8.08
06/13/19,0,0,0,8.59
06/14/19,0,0,0,5.74
06/15/19,0,0,0,8.24
06/16/19,0,0,0,6.86
06/17/19,0,0,0,5.44
06/18/19,0,0,0,7.23
06/19/19,1,0,0,#N/A
06/20/19,2.1,0,0,12.13
06/21/19,0.1,0,1,8.34
06/22/19,0.3,1.4,0,8.43
06/23/19,0,0,0,8.11
06/24/19,0,0,0,6.83
06/25/19,0,0,0,2.48
06/26/19,0,0,0,5.52
06/27/19,0,0,0,6.15
06/28/19,0,0,0,6.44
06/29/19,0,0,0,7.77
06/30/19,0,0,0,6.06
07/01/19,0,0,0,4.68
07/02/19,0,0,0,4.85
07/03/19,0,0,0,5.86
07/04/19,0,0,0,6.47
07/05/19,1.6,1.4,0,8.21
07/06/19,0,0,0,7.14
07/07/19,0,0,0.9,8.69
07/08/19,0,0.6,0.3,8.87
07/09/19,0.1,0,0.4,9.65
07/10/19,0,0,0,5.66
07/11/19,0,0,0,6.71
07/12/19,0,0,0,6.47
07/13/19,0,0,0,5.64
07/14/19,0,0,0,6.35
07/15/19,0,0.8,0,7.99
07/16/19,0.6,0,0,7.84
07/17/19,0,0,0,6.75
07/18/19,1.2,2.3,0.6,10.08
07/19/19,0,0,0,7.37
07/20/19,1.1,0,0,8.25
07/21/19,0,0,0,5.95
07/22/19,0,0,0,3.71
07/23/19,0,0,0,3.99
07/24/19,0,0,0,5.63
07/25/19,0,0,0,6.89
07/26/19,0,0,0,7.49
07/27/19,0,0,0.3,8.15
07/28/19,0,0,0.8,8.93
07/29/19,4.1,4.6,4.5,13.35
07/30/19,5.6,6,5.4,14.55
07/31/19,0.3,0.3,0.9,10.09
08/01/19,0,0,0,7.72
08/02/19,0,0,0.1,6.68
08/03/19,2,2.3,0.1,10.11
08/04/19,4.9,3.6,1.6,12.07
08/05/19,0.1,0,0,7.49
08/06/19,0,0,0,8.99
08/07/19,0,0,0,6.02
08/08/19,0,0,0,5.3
08/09/19,0,0,0,5.59
08/10/19,0,0,0,7.84
08/11/19,0,0,0,8.69
08/12/19,0,0,0,7.9
08/13/19,2,2.8,0,10.63
08/14/19,6.5,0.9,0,10.99
08/15/19,0,0,1,8.28
08/16/19,0,0,0,9.43
08/17/19,0,0.1,1.5,8.91
08/18/19,0,0,0.2,9.57
08/19/19,0.2,0,0.4,10.31
08/20/19,8,6.9,4,15.86
08/21/19,0.2,0,0.5,10.31
08/22/19,5.7,7.3,4.1,14.75
08/23/19,6.6,5.6,3.4,14.9
08/24/19,6.7,6.3,5.6,15.54
08/25/19,5.3,5.7,3.8,14.23
08/26/19,4.6,5.9,5.3,13.88
08/27/19,6,5.9,5.6,15.53
08/28/19,7.1,7.6,6.4,16.78
08/29/19,3.7,3.3,4.4,13.08
08/30/19,4,1.8,1.4,12.02
08/31/19,1.2,1,0.9,10.96
09/01/19,2.1,1.3,1.3,11.95
09/02/19,0.7,0.5,1.1,10.65
09/03/19,2.5,1.4,0.2,11.42
09/04/19,4.2,2.5,0.2,12
09/05/19,2.8,4.6,4.7,12.98
09/06/19,1.8,3.4,3.6,11.73
09/07/19,0.9,2.5,1.6,11.97
09/08/19,0.2,2.3,1.6,11.15
09/09/19,0.1,1.2,0.8,10.22
09/10/19,0,1.2,0,10.68
09/11/19,1.2,2.5,2.4,12.09
09/12/19,3.3,4.2,2.3,11.07
09/13/19,3.5,1.7,0,12.1
09/14/19,1.5,4.1,2.9,11.02
09/15/19,1.8,3.4,2.8,12.12
09/16/19,2.8,1.5,0.7,12.58
09/17/19,0.1,1,1.5,10.57
09/18/19,1.5,1.4,2.1,11.61
09/19/19,1.4,0.6,0.4,11.14
09/20/19,0.7,1.1,0.7,10.67
09/21/19,2.7,3.4,3.6,13
09/22/19,4.7,2.9,0.1,13.31
09/23/19,3.9,3.9,4.3,12.53
09/24/19,4,4.1,3.5,12.36
09/25/19,6.1,5,3.2,13.06
09/26/19,5,3.7,1.6,12.18
09/27/19,4.5,3.9,2,13.94
09/28/19,4.5,4,3,13.89
09/29/19,3.2,1,0,11.44
09/30/19,0.2,1.3,0,11.36
10/01/19,0,1.3,0,10.86
10/02/19,0,0,0,10.48
10/03/19,0,0,0,10.41
10/04/19,0.7,1,0.7,11.25
10/05/19,1.9,2.1,1.3,12.52
10/06/19,4.5,5.4,4.9,15.49
10/07/19,9.7,7.1,7.4,17.35
10/08/19,8.8,11.1,10.4,20.24
10/09/19,11.6,12.2,11.7,21.43
10/10/19,8.7,8.9,8.5,18.9
10/11/19,6.1,6,5,15.25
10/12/19,3.4,4,5,13.48
10/13/19,7.8,8.3,8.7,17.92
10/14/19,3.6,4.6,5.5,13.23
10/15/19,4.3,4.9,6.4,14.83
10/16/19,2.3,2.3,1.5,12.44
10/17/19,5.6,5.2,5.2,14.95
10/18/19,5.9,5.4,4.1,14.66
10/19/19,1.6,0.7,0,11.89
10/20/19,5.3,5.2,5.3,14.76
10/21/19,5.9,5.9,6.5,15.9
10/22/19,7,7.8,8.1,17.99
10/23/19,6.1,4.6,3.9,15.04
10/24/19,7,6.2,5.3,15.91
10/25/19,7.1,7.6,6.3,16.36
10/26/19,6.8,5.8,5.2,15.02
10/27/19,3.3,6.9,4.3,14.24
10/28/19,3,3.9,2.3,14.84
10/29/19,2.3,2.8,2.2,12.42
10/30/19,5.5,5,6.4,15.84
10/31/19,6,4.5,4.5,15.38
11/01/19,4.1,3.7,3.1,14.2
11/02/19,8.4,7,8.1,17.09
11/03/19,6.2,4.1,3.5,14.82
11/04/19,4.6,5.4,7.2,14.45
11/05/19,9.9,6.7,7.6,17.33
11/06/19,9.1,8.3,8.3,18.96
11/07/19,11.8,10.5,11.4,20.88
11/08/19,9.4,7.7,7.2,18.36
11/09/19,11.3,11.4,11.9,20.88
11/10/19,10.7,9.3,8.8,19.15
11/11/19,7.6,5.9,5.3,16.23
11/12/19,9,7.6,5.4,17.4
11/13/19,10.1,10.8,9.3,18.67
11/14/19,12.2,12.1,11.8,21.15
11/15/19,12.5,12.5,13.2,22.6
11/16/19,12.3,11,11.9,21.95
11/17/19,9.1,8.6,8.2,18.88
11/18/19,12.1,12.1,13.6,21.38
11/19/19,11.1,9.6,10.4,21.01
11/20/19,11.9,11.6,11,20.64
11/21/19,9.7,8.1,5.8,18.15
11/22/19,8.8,8.1,5.5,17.99
11/23/19,6.3,6.5,5.7,16.84
11/24/19,7.2,8.7,8.5,16.66
11/25/19,5.6,7.4,7.4,16.26
11/26/19,6.9,5.5,6.5,16.08
11/27/19,8.7,8.1,9.3,18.33
11/28/19,9.4,8.3,9.1,19.15
11/29/19,8.9,8.6,7.9,18.82
11/30/19,10.8,9.8,11.4,20.52
12/01/19,9.4,6.6,4.6,18.58
12/02/19,8.9,9.1,9.5,18.12
12/03/19,11.9,9.7,11.7,19.72
12/04/19,9.2,8,8,19.23
12/05/19,10.8,10.2,10.2,20.81
12/06/19,9.2,7,6,17.76
12/07/19,8.1,7.4,6.9,16
12/08/19,8.6,6.8,8.4,16.99
12/09/19,8.9,8.1,7,16.84
12/10/19,8.6,6.2,7,16.33
12/11/19,9.2,8.4,9.8,18.51
12/12/19,13.6,11.7,13.6,21.64
12/13/19,10.4,9.4,10.2,19.84
12/14/19,7.5,8.8,10,16.79
12/15/19,8.5,8.7,9.8,19.05
12/16/19,11.7,9,10.8,20.28
12/17/19,11.7,10.7,11.8,21.67
12/18/19,13.2,11.5,13.1,22.01
12/19/19,10.2,8.9,9.7,19.65
12/20/19,11.3,10.3,11.3,20.44
12/21/19,12.8,11.4,12.2,22.14
12/22/19,12.3,11.6,12,22.34
12/23/19,15.5,13.4,15.2,23.51
12/24/19,10.7,10.3,10.8,20.77
12/25/19,12.9,10.2,11.2,20.16
12/26/19,11.2,9.8,9.5,21.19
12/27/19,12.5,10.4,9.9,21
12/28/19,12.9,11.9,12.4,22.23
12/29/19,13.4,11.4,11.5,21.99
12/30/19,12.9,11.5,10.9,21.78
12/31/19,12.4,9.3,7.1,20.73
