Time_UTC_Chile,Los_Tilos,San_Antonio_de_Naltahua,San_Pedro_de_Melipilla,Carmen_Rosa
06/20/18,1.11,0.46,0.54,1.31
06/21/18,1.44,0.69,0.87,1.43
06/22/18,0.96,0.65,0.72,1.48
06/23/18,0.7,0.54,0.69,1.08
06/24/18,0.76,0.62,0.56,0.68
06/25/18,0.74,0.66,0.6,1.04
06/26/18,0.78,0.51,0.53,0.66
06/27/18,1.22,0.65,0.84,1.73
06/28/18,0.7,0.68,0.51,0.79
06/29/18,0.91,0.8,0.69,1.09
06/30/18,0.47,0.48,0.47,0.24
07/01/18,0.53,0.66,0.57,0.37
07/02/18,0.66,0.66,0.64,0.96
07/03/18,0.69,0.67,0.79,0.81
07/04/18,0.87,0.65,0.86,0.15
07/05/18,0.79,0.49,0.63,0.03
07/06/18,0.54,0.5,0.85,0
07/07/18,1.07,0.66,0.77,1.1
07/08/18,0.94,0.81,0.77,1.65
07/09/18,1.15,0.96,0.76,1.65
07/10/18,0.47,0.49,0.51,0.21
07/11/18,0.85,0.74,0.73,1
07/12/18,1.1,0.67,0.79,1.38
07/13/18,1.05,0.76,0.78,1.79
07/14/18,1.03,0.64,0.74,1.5
07/15/18,0.89,0.6,0.76,0.95
07/16/18,1.31,0.86,0.82,1.83
07/17/18,0.91,0.72,0.66,1.31
07/18/18,0.83,0.77,0.74,1.58
07/19/18,0.87,0.81,0.8,1.69
07/20/18,1.29,0.79,0.85,1.8
07/21/18,1.15,0.82,0.69,1.54
07/22/18,1.59,0.78,1.19,1.73
07/23/18,1.31,0.91,0.84,1.81
07/24/18,1.18,0.87,0.76,1.69
07/25/18,1.4,0.9,0.71,2.01
07/26/18,1.3,0.62,0.49,1.11
07/27/18,0.55,0.61,0.74,0.4
07/28/18,1.12,0.93,#N/A,1.82
07/29/18,1.13,#N/A,#N/A,1.56
07/30/18,1.53,#N/A,1.1,1.99
07/31/18,1.51,1.14,1.01,1.99
08/01/18,1.11,0.91,0.85,1.49
08/02/18,0.55,0.53,0.52,0.38
08/03/18,1.61,1.04,1.07,1.74
08/04/18,1.4,0.98,1.04,1.54
08/05/18,1.11,0.89,0.95,1.24
08/06/18,1.05,0.87,0.89,0.81
08/07/18,1.58,1.21,1.27,1.9
08/08/18,1.8,1.54,1.31,2.37
08/09/18,1.79,1.34,1.2,2.19
08/10/18,1.88,1.24,1.2,2.19
08/11/18,1.71,1.32,1.14,1.87
08/12/18,1.22,1.18,1.24,1.48
08/13/18,1.86,1.35,1.52,2.34
08/14/18,2.39,1.3,1.64,2.28
08/15/18,2.41,1.64,1.7,2.74
08/16/18,2.07,1.6,1.4,2.32
08/17/18,1.33,1.14,1.1,1.47
08/18/18,2.14,1.06,2.11,1.32
08/19/18,2.02,1.49,1.67,2.47
08/20/18,2.17,1.86,1.49,2.38
08/21/18,2.13,1.24,0.66,2.19
08/22/18,0.68,0.75,0.76,0.43
08/23/18,0.97,1.04,0.94,1.23
08/24/18,2.2,1.45,1.8,2.38
08/25/18,3.1,1.64,2.44,2.74
08/26/18,3.1,2.09,2.12,2.7
08/27/18,1.28,0.72,0.79,0.8
08/28/18,1.65,1.16,1.8,2.03
08/29/18,2.4,1.06,1.22,1.94
08/30/18,1.71,1.28,1.76,1.3
08/31/18,0.92,0.97,1.03,0.83
09/01/18,2.15,1.88,1.82,2.58
09/02/18,3.1,2.16,2.18,3.08
09/03/18,3.93,2.29,2.71,3.18
09/04/18,3.47,2.87,2.55,3.17
09/05/18,1.2,1.12,1.54,0.49
09/06/18,2.83,1.99,2.19,2.77
09/07/18,2.69,2.45,2.38,2.9
09/08/18,3.1,2.4,2.39,2.97
09/09/18,2.64,2.5,2.25,2.94
09/10/18,3.65,2.9,2.69,3.27
09/11/18,3.19,2.6,2.63,2.59
09/12/18,2.69,2.41,2.49,2.68
09/13/18,2.63,2.46,2.09,2.81
09/14/18,1.47,0.97,0.73,1.47
09/15/18,0.77,0.83,0.88,0.4
09/16/18,2.37,2.21,1.96,2.94
09/17/18,1.42,1.21,1.16,1.48
09/18/18,1.53,1.85,1.87,1.95
09/19/18,1.3,1.25,1.57,1.3
09/20/18,1.08,1.66,2.03,1.32
09/21/18,3.3,3.01,3.04,3.44
09/22/18,2.55,2.67,2.31,2.98
09/23/18,2.94,2.58,2.95,2.9
09/24/18,2.03,1.62,2.02,1.66
09/25/18,2.11,1.71,1.72,1.64
09/26/18,1.78,1.7,1.64,1.22
09/27/18,1.34,1.19,1.4,0.7
09/28/18,1.39,1.56,1.05,1.4
09/29/18,1.28,1.7,2.11,1.64
09/30/18,1.22,1.76,1.99,1.22
10/01/18,3.37,2.83,3.03,3.24
10/02/18,4,3.12,3.13,2.33
10/03/18,4.56,3.47,3.42,3.8
10/04/18,3.4,3.65,2.91,3.6
10/05/18,3.32,2.89,2.27,0.09
10/06/18,3.32,3.15,2.48,3.18
10/07/18,2.15,1.59,1.46,1.84
10/08/18,2.34,2.16,1.46,2.13
10/09/18,2.86,2.68,2.81,3.08
10/10/18,1.83,1.84,1.91,1.7
10/11/18,2.84,2.77,2.35,2.23
10/12/18,1.85,1.6,1.52,1.99
10/13/18,2.54,2.73,2.96,2.44
10/14/18,3.29,3.42,3.07,3.45
10/15/18,3.38,3.29,2.97,3.48
10/16/18,1.05,1.41,1.67,1.03
10/17/18,2.62,2.7,3.13,2.71
10/18/18,3.52,3.72,3.48,3.73
10/19/18,3.48,3.79,3.31,3.71
10/20/18,3.58,3.77,3.62,3.6
10/21/18,4.35,3.63,3.88,3.8
10/22/18,3.57,3.42,3.31,3.57
10/23/18,2.69,2.89,2.06,2.76
10/24/18,2.92,3.18,3.02,3.05
10/25/18,2.39,3.08,3.26,2.63
10/26/18,3.72,4.25,4.06,3.92
10/27/18,3.09,4.34,4.18,3.41
10/28/18,2.26,2.88,2.67,2.26
10/29/18,2.29,2.62,2.18,2
10/30/18,3.32,3.76,3.82,3.68
10/31/18,3.91,4.31,3.9,4.09
11/01/18,1.22,1.82,2.33,1.05
11/02/18,3.46,3.07,2.14,3.26
11/03/18,3.89,4.29,3.77,4.01
11/04/18,3.96,4.49,3.89,3.99
11/05/18,5.05,4.7,4.31,4.24
11/06/18,5.13,5.16,5.01,4.69
11/07/18,4.65,5.38,4.55,4.76
11/08/18,4.44,5.01,4.33,4.57
11/09/18,3.59,4.58,3.65,4.06
11/10/18,4.09,3.98,3.81,4.14
11/11/18,3.98,4.1,3.95,4.13
11/12/18,2.08,2.6,3.61,2.38
11/13/18,2.86,3.28,3.93,2.63
11/14/18,4.42,4.91,4.83,4.23
11/15/18,4.61,5.11,4.87,4.47
11/16/18,4.46,5.02,4.43,4.66
11/17/18,4.26,4.2,3.7,4.32
11/18/18,6.27,5.26,5.22,4.69
11/19/18,5.49,5.53,5.43,4.84
11/20/18,4.79,5.42,5.31,4.81
11/21/18,4.57,5.18,4.94,4.54
11/22/18,4.7,4.8,4.76,4.46
11/23/18,5.2,5.33,5.35,4.52
11/24/18,5.31,5.72,5.85,4.75
11/25/18,4.93,5.6,5.69,4.74
11/26/18,4.71,5.33,5.09,4.64
11/27/18,4.77,5.45,5.26,4.75
11/28/18,4.56,4.55,4.04,4.32
11/29/18,4.28,4.4,3.8,3.75
11/30/18,3.88,4.14,4.23,3.71
12/01/18,4.41,5.13,4.57,4.92
12/02/18,4.37,4.69,4.29,3.89
12/03/18,4.28,3.63,3.01,3.83
12/04/18,1.56,2.31,2.74,1.09
12/05/18,4.14,4.64,5,4.1
12/06/18,4.89,5.2,4.62,4.79
12/07/18,4.04,3.47,2,3.72
12/08/18,3.66,4.61,4.74,3.54
12/09/18,4.74,5.76,5.1,4.94
12/10/18,4.63,5.18,4.94,4.69
12/11/18,4.29,5.11,5.34,4.16
12/12/18,4.88,5.68,5.31,4.87
12/13/18,4.24,4.79,4.51,4.32
12/14/18,4.26,4.82,5.13,4.01
12/15/18,4.9,5.5,5.04,4.87
12/16/18,4.89,5.52,5.19,4.96
12/17/18,4.84,5.34,4.61,4.82
12/18/18,5.01,5.29,4.66,4.89
12/19/18,4.67,4.89,4.52,4.73
12/20/18,4.8,4.77,4.36,4.89
12/21/18,4.98,5.52,4.99,4.8
12/22/18,4.61,4.41,3.86,4.03
12/23/18,5.03,5.19,4.6,4.43
12/24/18,5.08,5.36,4.68,4.69
12/25/18,5.04,5.06,4.55,4.3
12/26/18,4.69,4.56,4.23,3.96
12/27/18,4.91,5.17,5,4.63
12/28/18,4.9,5.32,5,4.78
12/29/18,5.07,5.06,5.05,4.69
12/30/18,5.61,5.76,5.61,4.82
12/31/18,5.11,5.62,5.5,4.92
01/01/19,5.14,5.93,5.91,4.98
01/02/19,6.97,5.83,6,5.02
01/03/19,6.04,5.84,5.88,5.25
01/04/19,5.13,5.27,4.59,4.71
01/05/19,4.63,4.62,3.73,3.71
01/06/19,4.28,4.47,4.14,4.1
01/07/19,4.24,4.46,4.36,3.95
01/08/19,3.88,4.43,4.44,3.85
01/09/19,2.63,3.24,3.56,2.6
01/10/19,4.65,5.19,4.9,4.4
01/11/19,4.52,5.05,4.62,4.32
01/12/19,4.51,4.74,4.34,4.12
01/13/19,3.83,3.56,4.29,3.08
01/14/19,3.86,4.23,4.13,3.37
01/15/19,4.9,5.44,4.93,4.41
01/16/19,4.66,5.2,4.99,4.13
01/17/19,4.86,5.16,4.94,4.29
01/18/19,4.86,5.39,5.02,4.52
01/19/19,4.79,4.62,4.24,3.71
01/20/19,4.52,4.34,3.76,3.57
01/21/19,5.06,5.39,4.99,4.27
01/22/19,4.73,4.91,4.56,4.25
01/23/19,4.87,4.92,4.51,4.32
01/24/19,4.78,5.11,3.89,3.98
01/25/19,4.6,4.93,4.58,4.07
01/26/19,5.48,5.74,5.73,4.56
01/27/19,5.02,5.34,4.56,4.28
01/28/19,4.8,5.38,4.83,4.35
01/29/19,4.3,4.63,4.02,3.96
01/30/19,4.28,5.02,4.45,3.98
01/31/19,4.33,5.5,4.99,4.33
02/01/19,4.3,5.25,4.41,4.1
02/02/19,4.53,4.76,4.13,3.91
02/03/19,4.58,4.7,4.01,3.84
02/04/19,4.74,4.41,3.47,3.8
02/05/19,4.83,4.27,3.33,3.74
02/06/19,4.64,4.42,3.26,3.76
02/07/19,4.3,4.3,3.73,3.7
02/08/19,4.63,4.64,4.27,3.73
02/09/19,4.45,4.69,4.17,2.97
02/10/19,3.62,4.6,3.96,3.26
02/11/19,2.47,2.74,3.6,2.27
02/12/19,4.03,4.21,4.02,2.32
02/13/19,4.42,4.6,4.35,#N/A
02/14/19,4.53,5.05,4.88,#N/A
02/15/19,4.31,4.19,3.2,0.17
02/16/19,2.85,3.04,2.57,2.3
02/17/19,4.1,4.45,3.94,3.83
02/18/19,4.11,3.8,3.16,3.71
02/19/19,4.26,4.26,3.8,3.64
02/20/19,4.07,4.09,3.13,3.49
02/21/19,3.12,3.14,2.37,2.88
02/22/19,4.12,4.35,4.3,3.8
02/23/19,4.8,4.57,4.92,3.97
02/24/19,4.24,4.58,4.42,4.08
02/25/19,3.88,4.45,4,3.95
02/26/19,3.8,4.45,3.8,3.87
02/27/19,3.78,4.47,3.69,3.88
02/28/19,3.63,3.61,3.23,3.46
03/01/19,3.84,4.16,3.56,3.45
03/02/19,3.66,3.99,3.37,3.58
03/03/19,3.36,3.63,2.93,3.15
03/04/19,3.55,4.02,3.95,3.39
03/05/19,4.19,4.1,4.05,3.61
03/06/19,3.74,4.3,4.19,3.76
03/07/19,3.42,4.17,3.97,3.36
03/08/19,3.18,3.41,3.28,3.26
03/09/19,3.15,3.59,3.14,3.03
03/10/19,3.27,3.73,3.68,3.18
03/11/19,3.23,3.71,3.35,3.25
03/12/19,3.41,4.12,3.55,3.52
03/13/19,2.8,3.07,2.64,2.69
03/14/19,3.2,3.61,2.9,3.2
03/15/19,3.05,3.69,2.95,3.17
03/16/19,2.77,3.25,2.97,2.84
03/17/19,2.99,3.19,3.11,2.82
03/18/19,3.24,3.36,3.53,2.69
03/19/19,5.09,3.12,3.81,3.26
03/20/19,2.81,3.25,2.96,3.3
03/21/19,3.17,3.47,3.4,3.32
03/22/19,3.14,3.56,3.28,3.32
03/23/19,3.67,3.35,3.49,3.15
03/24/19,2.96,3.4,2.94,3.1
03/25/19,2.69,2.89,2.32,2.99
03/26/19,2.51,2.68,2.27,2.85
03/27/19,2.51,2.21,1.34,2.32
03/28/19,2.54,2.58,2.07,2.18
03/29/19,2.27,2.38,2.15,2.54
03/30/19,1.26,1.12,1.09,1.05
03/31/19,2.21,2.52,1.66,1.58
04/01/19,2.58,2.68,2.76,2.85
04/02/19,2.38,2.85,2.43,2.93
04/03/19,2.12,1.4,0.94,2.02
04/04/19,2.13,2.16,2.38,2.02
04/05/19,2.47,2.81,2.6,2.95
04/06/19,2.47,2.69,2.65,3.05
04/07/19,2.3,3.16,2.69,3.07
04/08/19,2.04,2.21,1.87,2.18
04/09/19,1.14,1,0.83,1.08
04/10/19,2.4,2.24,2.4,2.86
04/11/19,2.03,2.17,1.45,2.51
04/12/19,1.05,0.82,0.7,0.97
04/13/19,0.68,0.72,1,0.43
04/14/19,1.58,1.41,1.68,1.69
04/15/19,2.14,2.2,2.42,2.66
04/16/19,1.98,2.33,2.17,2.69
04/17/19,1.9,2.21,2.07,2.72
04/18/19,1.2,1.27,1.19,1.39
04/19/19,0.92,0.84,0.74,0.86
04/20/19,1.17,1.28,1.42,1.22
04/21/19,1.41,1.86,1.61,2.17
04/22/19,1.49,1.56,1.46,1.87
04/23/19,1.07,1.19,0.69,1.32
04/24/19,0.77,0.78,0.77,0.57
04/25/19,1.27,1.51,1.45,1.64
04/26/19,1.39,1.68,1.56,2.08
04/27/19,1.45,1.72,1.62,2.17
04/28/19,1.87,1.69,1.78,2.3
04/29/19,2.87,1.51,1.98,2.17
04/30/19,1.85,1.59,1.78,2.28
05/01/19,2.12,1.37,1.91,2.2
05/02/19,0.97,1.06,1.33,1.36
05/03/19,0.96,1.41,1.13,1.34
05/04/19,1.34,1.12,0.87,1.26
05/05/19,1.17,1.05,1.25,1.36
05/06/19,1.05,1.24,1.12,1.15
05/07/19,1.16,1.05,0.65,1.43
05/08/19,0.6,0.57,0.61,0.33
05/09/19,0.89,1.2,1.3,1.17
05/10/19,1.36,1.11,1.25,0.4
05/11/19,1.13,1.24,1.29,1.39
05/12/19,1.47,1.22,1.33,1.97
05/13/19,1.38,1.5,1.32,2.06
05/14/19,1.55,1.21,0.97,2.06
05/15/19,1.23,0.94,0.58,1.68
05/16/19,0.7,0.71,0.94,0.49
05/17/19,0.85,0.83,0.86,1.06
05/18/19,1.68,1.05,1.14,1.71
05/19/19,0.97,0.69,0.76,0.84
05/20/19,0.83,1.07,0.8,1.36
05/21/19,0.78,0.87,0.78,1.6
05/22/19,1.07,0.93,0.92,1.6
05/23/19,1.08,0.89,0.86,1.79
05/24/19,1.01,0.81,0.79,1.04
05/25/19,0.97,1.08,0.77,1.22
05/26/19,0.64,0.68,1,0.77
05/27/19,0.87,1,0.82,1.46
05/28/19,0.95,0.96,0.85,1.66
05/29/19,1.21,1.46,0.64,0.63
05/30/19,0.85,0.67,0.8,0.85
05/31/19,0.68,0.88,1.26,1.02
06/01/19,0.61,0.61,0.66,0.65
06/02/19,1.06,0.82,0.71,1.47
06/03/19,0.99,0.81,0.68,1.46
06/04/19,0.81,0.66,0.75,1.1
06/05/19,1.04,0.9,0.77,1.16
06/06/19,0.96,1.12,0.82,1.51
06/07/19,1.47,0.72,0.87,1.58
06/08/19,1.5,0.74,0.81,1.7
06/09/19,1.21,0.89,0.71,1.69
06/10/19,0.88,0.72,0.72,1.26
06/11/19,0.76,0.82,0.66,1.07
06/12/19,0.93,1.13,1.16,1.16
06/13/19,0.6,0.61,0.67,0.36
06/14/19,0.63,0.46,0.55,0.36
06/15/19,0.75,0.67,0.56,1.43
06/16/19,0.8,0.73,0.69,1.33
06/17/19,0.67,0.58,0.55,0.9
06/18/19,1.04,0.76,0.65,1.42
06/19/19,1.04,0.82,0.57,#N/A
06/20/19,0.97,0.79,0.58,1.03
06/21/19,0.72,0.72,0.7,1
06/22/19,1.1,0.62,0.68,1.36
06/23/19,0.72,0.56,0.55,0.61
06/24/19,0.59,0.5,0.46,0.23
06/25/19,0.93,0.57,0.55,1.29
06/26/19,0.64,0.52,0.45,0.84
06/27/19,0.61,0.5,0.55,0.3
06/28/19,0.58,0.51,0.73,0.27
06/29/19,0.6,0.57,0.58,0.34
06/30/19,0.85,0.7,0.6,1.2
07/01/19,0.9,0.66,0.62,1.4
07/02/19,1.19,0.63,0.61,1.38
07/03/19,1.46,0.76,0.72,1.46
07/04/19,1.28,0.76,0.78,1.41
07/05/19,1.12,0.81,0.69,1.68
07/06/19,0.78,0.72,0.5,1.03
07/07/19,0.59,0.63,0.63,0.55
07/08/19,0.65,0.76,0.57,0.89
07/09/19,0.76,0.79,0.78,0.73
07/10/19,0.62,0.52,0.49,0.62
07/11/19,0.69,0.68,0.61,0.77
07/12/19,0.82,0.78,0.67,1
07/13/19,0.94,0.72,0.68,1.14
07/14/19,1.38,0.75,0.85,1.35
07/15/19,1.62,0.98,0.88,1.44
07/16/19,1.33,0.97,0.78,1.4
07/17/19,0.75,0.64,0.64,0.63
07/18/19,1.6,0.87,0.93,1.24
07/19/19,1,0.66,0.79,0.9
07/20/19,0.97,0.84,0.76,1.11
07/21/19,0.53,0.62,0.75,0.3
07/22/19,1.04,0.71,0.82,1.18
07/23/19,0.95,0.81,0.74,1.29
07/24/19,1.14,1.06,0.81,1.68
07/25/19,0.96,0.86,0.89,1.47
07/26/19,1.24,0.85,0.87,1.32
07/27/19,0.75,0.69,0.86,0.73
07/28/19,1,0.83,0.78,1.1
07/29/19,1.19,1.12,1.03,1.46
07/30/19,1.87,1.21,1.3,2.11
07/31/19,1.05,0.84,1.06,0.86
08/01/19,2.16,1.09,1.38,1.92
08/02/19,1.84,1.25,1.49,1.99
08/03/19,2.23,1.3,1.18,2.34
08/04/19,2.18,1.62,1.32,2.72
08/05/19,1.5,0.91,0.88,1.59
08/06/19,0.87,0.7,0.96,0.96
08/07/19,1.89,1.13,1.32,2.07
08/08/19,1.29,1.28,1.07,2.1
08/09/19,1.42,1.14,1.05,1.91
08/10/19,1.54,1.27,1.27,1.96
08/11/19,1.38,1.46,1.21,2.27
08/12/19,2.25,1.4,1.48,2.43
08/13/19,2.18,1.3,1.18,2.22
08/14/19,2.38,1.86,1.13,2.94
08/15/19,0.86,0.83,0.82,0.83
08/16/19,1.03,1.09,0.75,0.91
08/17/19,1.28,1.34,1.47,1.82
08/18/19,0.87,0.84,0.9,0.76
08/19/19,0.88,0.76,0.77,0.73
08/20/19,1.93,2.24,1.62,3.02
08/21/19,1.07,0.85,0.91,0.98
08/22/19,2.6,2.36,1.91,3.05
08/23/19,2.61,2.16,1.87,3.12
08/24/19,2.09,2,2.03,2.44
08/25/19,1.44,1.58,1.54,1.55
08/26/19,2.05,1.39,1.65,1.7
08/27/19,2.66,1.96,1.83,2.78
08/28/19,2.53,2.6,2.1,3.55
08/29/19,2.53,1.8,1.56,2.5
08/30/19,3.39,1.94,2.17,2.96
08/31/19,3.25,2.15,2.25,3.13
09/01/19,3.49,2.3,2.39,3.26
09/02/19,2.98,2.32,2.24,3.33
09/03/19,2.61,2.14,2.03,3.38
09/04/19,2.19,2.06,1.54,2.75
09/05/19,1.79,2.12,2.31,2.47
09/06/19,1.45,1.57,1.54,1.29
09/07/19,1.44,1.54,1.22,1.72
09/08/19,2.03,2.03,1.77,2.71
09/09/19,1.22,1.13,1.34,1.21
09/10/19,2.35,1.85,1.77,2.68
09/11/19,2.5,2.26,2.4,2.96
09/12/19,3.7,2.65,2.71,2.63
09/13/19,3.05,2.85,2.2,3.85
09/14/19,1.32,2.21,1.76,1.48
09/15/19,2.05,2.27,1.99,2.84
09/16/19,3.46,2.59,2.57,3.38
09/17/19,2.47,2.49,2.04,3.34
09/18/19,2.68,2.54,2.54,3.19
09/19/19,2.72,2.37,2.47,2.07
09/20/19,4.09,2.79,2.95,3.72
09/21/19,4.4,3.06,3.22,3.96
09/22/19,3.39,3.41,2.43,4.29
09/23/19,2.82,2.76,2.46,3.17
09/24/19,3.02,2.62,1.98,0.65
09/25/19,3.54,2.93,1.92,3.76
09/26/19,2.53,2.07,1.03,2.19
09/27/19,2.77,2.81,2.44,3.3
09/28/19,3.35,3.36,3,3.85
09/29/19,2.9,2.4,0.94,3.3
09/30/19,1.17,1.25,1.37,1.68
10/01/19,1.65,2.67,2.52,3.17
10/02/19,2.7,2.97,2.82,3.65
10/03/19,2.96,3.03,2.83,3.67
10/04/19,3.88,3.15,3.31,3.48
10/05/19,3.53,3.31,3.26,3.98
10/06/19,3.98,3.68,3.84,4.1
10/07/19,5.07,3.47,3.86,3.7
10/08/19,5.2,4.28,4.31,4.8
10/09/19,3.46,3.48,3.57,4.06
10/10/19,2.62,3.11,2.63,3.45
10/11/19,1.71,2.31,1.98,2.08
10/12/19,1.41,1.55,1.76,1.26
10/13/19,2.57,3.07,3.03,5.78
10/14/19,1.49,1.56,1.9,1.68
10/15/19,3.43,3.81,3.48,4.14
10/16/19,2.26,2.49,2.33,2.79
10/17/19,3.5,3.89,3.8,4.15
10/18/19,3.8,3.97,3.58,4.21
10/19/19,2.69,2.38,1.15,3.35
10/20/19,3.08,3.82,3.87,3.65
10/21/19,4.87,4.25,4.37,4.24
10/22/19,4.16,4.71,4.4,5.21
10/23/19,3.68,4.06,3.31,4.73
10/24/19,3.85,4.12,3.67,4.45
10/25/19,3.47,4.22,3.84,3.33
10/26/19,2.95,3.83,3.37,3.46
10/27/19,1.49,2.86,2.62,1.96
10/28/19,3.7,4.18,3.81,4.68
10/29/19,3.35,3.83,3.77,4.25
10/30/19,4.36,4.44,4.62,4.53
10/31/19,3.82,4.04,3.75,4.63
11/01/19,3.62,4.21,3.91,3.68
11/02/19,5.52,4.66,5.04,4.48
11/03/19,4.14,4.28,3.92,4.75
11/04/19,3.25,3.42,3.57,3.09
11/05/19,4.92,4.76,4.7,4.7
11/06/19,4.94,4.94,5.05,4.9
11/07/19,5.34,5.48,5.4,5.49
11/08/19,2.83,3.18,2.95,3.06
11/09/19,4.95,5.52,5.68,5.14
11/10/19,4.69,5.17,4.83,5.46
11/11/19,4.03,3.91,2.31,4.13
11/12/19,4.35,4.49,3.65,4.7
11/13/19,4.45,4.54,4.31,4.47
11/14/19,4.86,4.99,5.09,4.52
11/15/19,5.9,5.64,6.23,5.26
11/16/19,4.96,5.35,5.78,5.57
11/17/19,4.72,5.11,5.21,5.06
11/18/19,6.17,4.96,5.58,4.79
11/19/19,5.04,5.48,5.07,5.86
11/20/19,5.13,5.82,5.14,5.4
11/21/19,4.11,4.12,3.71,4.3
11/22/19,4.56,4.71,4.31,4.8
11/23/19,4.21,4.6,3.49,4.65
11/24/19,3.63,4.09,4.15,3.55
11/25/19,2.36,3.59,4.22,3.37
11/26/19,5.6,4.98,5.31,4.75
11/27/19,6.06,5.52,6.13,5.15
11/28/19,5.08,5.57,5.65,5.68
11/29/19,5.21,5.54,5.44,5.47
11/30/19,5.72,5.79,5.97,5.39
12/01/19,4.57,4.86,4.03,5.38
12/02/19,4.37,4.18,4.26,3.98
12/03/19,5.59,5.62,6.04,4.93
12/04/19,4.92,5.52,5.1,5.2
12/05/19,5.05,5.84,5.74,6.03
12/06/19,4.69,4.96,4.5,5.09
12/07/19,4.65,4.68,4.21,4.67
12/08/19,4.79,4.91,4.64,5.07
12/09/19,4.87,4.69,4.26,4.76
12/10/19,4.79,4.56,4.28,4.86
12/11/19,5.15,5.07,5.58,4.9
12/12/19,6.32,6.03,6.56,5.57
12/13/19,4.95,5.67,5.15,5.56
12/14/19,1.99,3.13,3.9,2.24
12/15/19,4.9,5.59,5.88,5.81
12/16/19,5.76,5.67,6.07,5.59
12/17/19,5.81,6.02,6.54,6
12/18/19,5.42,5.98,6.45,5.84
12/19/19,3.66,3.78,3.83,4.05
12/20/19,5.43,5.76,6.08,5.67
12/21/19,5.73,5.93,5.91,6.22
12/22/19,5.49,6.04,6.33,6.01
12/23/19,5.92,6.69,6.58,6.29
12/24/19,5.38,5.82,5.82,5.65
12/25/19,5.69,5.46,5.56,5.74
12/26/19,5.1,5.82,5.5,6.08
12/27/19,5.22,5.82,5.46,6.24
12/28/19,5.34,6.27,6.2,5.92
12/29/19,4.79,5.78,5.31,5.9
12/30/19,5.45,5.92,5.39,6.01
12/31/19,5.19,5.51,4.88,6.24
